u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
13.721379280090332,18.28475952148437,37.910804748535156,-11.57126522064209,30.187278747558594,250.0051422119141,-43.51284790039063,132.61720275878906,24.077667236328125,25.97595977783203,23.112506866455078,103.86004638671876,13.0
53.85150146484375,64.49338531494139,113.0445327758789,-120.21047973632812,95.14446258544922,3299.957275390625,-147.57943725585938,109.860107421875,87.58458709716797,81.62812042236328,27.90224838256836,97.96611785888672,20.0
-0.9475250137619762,90.43009860514832,86.012085475426,3.1246451751708264,84.47191406844141,0.0013446195038142991,-2.0010105750370344,1.0971866571459918,67.2341904869071,84.99152769107631,25.16543985239121,6.703069578040834e-150,79.0
8.736024856567383,18.783611297607425,103.1997299194336,-9.812005996704102,72.12171936035156,99.99153900146484,-122.97122192382812,242.4240875244141,45.85251998901367,52.57329559326172,22.97345352172852,206.2158203125,2.0
11.67993519663086,60.227770063112004,89.35819381888962,-9.661319756230213,80.59136440444503,205.01715121390828,-43.210603776608025,129.95233514217915,78.41513403497117,71.87450420573906,28.007876222255653,98.35248879915599,53.0
63.00989923652299,65.1570181645328,84.49946124830774,-60.9326474742798,78.70666514075961,1536.2619449610174,-38.28604069648789,119.63655012512687,77.59915108562555,71.4185212264413,26.06141776851781,89.38628881294062,69.0
83.11370258448972,80.60114740517987,115.89959767129957,-101.86501933684566,104.09253975339304,2895.3024098658802,-87.58551519535656,104.612375789178,91.87810337898443,93.38253054633371,26.728078915075177,87.19478291094484,56.0
123.52954244360916,91.07674738471384,112.18973276172753,-43.06230369492377,103.10925824371344,5085.228865330255,-95.20598096571713,20.722963210356287,93.57402770909609,95.13194809340244,26.384508818734584,17.02870061636199,56.0
35.55183874971709,55.104599573272274,88.68063224355865,52.93669413118458,74.87578656655111,1113.765628056487,-56.187782333838776,-161.30847203804066,47.03953775165093,65.69609976821691,25.582387443588004,-126.37031378077688,57.0
4.177664279937743,18.3752498626709,19.654598236083984,1.4695149660110474,19.04020881652832,99.9975814819336,-2.0005369186401367,1.0981670618057249,26.45938873291016,18.7877197265625,22.65550994873047,0.4708928167819977,18.0
4.178739547729491,18.61943817138672,19.885454177856445,1.4765840768814087,19.85062026977539,99.98143005371094,-2.0008840560913086,1.0955491065979004,27.70848655700684,19.815114974975586,21.727951049804688,0.1993306279182434,3.0
27.05951690673828,19.926403045654297,82.39745330810547,-128.44209289550778,55.98078536987305,2249.985107421875,-197.2707061767578,193.517333984375,40.30785751342773,39.28664779663086,19.273412704467773,182.5262756347656,32.0
0.5146195402458319,39.639654675576466,43.986180184468104,-0.6233669409059641,42.0424830365624,-0.0034422038523505326,-1.9992329941186109,1.0985451512123436,54.91351923324872,39.495980161983816,23.771664662320404,-3.7055e-320,62.0
49.78967666625977,18.7111759185791,22.742862701416016,-0.225523978471756,22.39698028564453,999.9829711914062,-1.9996585845947263,1.098008394241333,33.073497772216804,19.854841232299805,23.121957778930664,0.11882419139146805,5.0
1.846569826774301,38.61344742678417,68.62507193002422,2.189992583719018,59.164537059721546,20.489557848721137,-2.1239460005737616,0.9608617884430272,64.02447377717219,49.82135997316335,26.38450904097048,-0.11917617665790504,68.0
69.24769592285156,18.503374099731445,65.71278381347656,-111.6636962890625,52.84481811523438,2999.981689453125,-124.31550598144531,113.14356231689452,57.2608871459961,39.44535446166992,22.55163764953613,99.94477081298828,14.0
-0.9284121990203856,18.572145462036133,21.025766372680664,0.8569508194923401,19.85062026977539,0.0006209058337844907,-2.0007486343383794,1.0974067449569702,43.04991149902344,19.8505973815918,24.88327217102051,1.4846060276031494,20.0
61.150919312842426,19.141585561790713,78.74550666817183,-70.12494532050293,57.50375617388431,1510.858206251395,-49.513337730284825,143.09924275133704,56.4103731206495,41.87394735908925,26.282931127919326,109.16294787159771,53.0
16.715373992919922,19.533002853393555,104.79117584228516,-130.23667907714844,79.02140045166016,3999.968505859375,-206.04736328125,97.56727600097656,80.18692016601562,53.928871154785156,19.85062026977539,94.89088439941406,32.0
13.666840553283693,18.634859085083008,39.35768508911133,-11.609777450561525,31.641380310058594,249.9855499267578,-43.51165008544922,132.61839294433594,30.631607055664066,26.44518280029297,23.07378578186035,103.71086883544922,13.0
90.25760224318978,28.24057831078799,88.58026841564539,-95.17557428129835,72.65234306753067,3664.013476816595,-106.05599016946393,72.97173959398441,75.79444507108033,56.87467282709324,26.384394105602823,63.48648936814188,66.0
17.527509069911382,39.85734764132496,110.73431500746231,-129.6216213218854,83.66476782931643,4499.965162454912,-207.3031779615282,86.88934178068111,66.09794829944317,62.99112097036742,23.490857606389326,88.76283668970719,41.0
16.47766946948355,44.07642237890272,78.70030393908479,-127.86541567933621,64.09996854041907,2871.936835573307,-212.7687007892338,144.8785749991455,55.171384914035336,54.144068786412895,24.975908505274557,139.74576658499896,63.0
131.80816650390622,18.2197380065918,37.97013473510742,-3.8704411983489986,35.715187072753906,3999.954833984375,-67.72126770019531,1.1051762104034424,44.82304763793945,29.321441650390625,24.74433898925781,-0.5914420485496521,15.0
63.06141293644053,29.73256621316548,52.579143922799794,-63.968906769745615,45.51048217727325,1499.9891105763445,-43.512858353638,132.61823586491985,37.995257232330495,39.162341667913616,25.698094660119445,99.99999999998,42.0
-0.9169885954838436,38.37716347695307,38.68261078502204,3.239431264926315,37.86256885933867,-0.0007459388327025094,-2.0014222844193506,1.0966564043649436,46.192912672667205,37.801567973316395,24.82124414921812,3.7055e-320,44.0
131.81729125976562,19.34248924255371,104.35216522216795,-3.4608726501464844,84.54300689697266,3499.962158203125,-37.087791442871094,1.1681755781173706,92.94715118408205,59.57605743408203,23.490650177001953,-0.4730439782142639,26.0
-2.0257635003503194,34.604161846400515,55.95479864465071,0.1557293173773465,52.57125057016818,-0.0021119418400211373,-1.9984163565694808,1.0959924905686995,60.81851038186738,45.378172478947675,26.194590256862828,1.0887992168587474e-08,70.0
6.352593421936035,19.331811904907227,120.3888168334961,-130.37603759765622,89.27933502197266,3499.9580078125,-217.3636932373047,113.16764068603516,95.39884185791016,60.63168716430664,23.38182830810547,110.51883697509766,26.0
120.88178573142521,55.02415379680686,80.21042031535093,49.96835126002188,72.12173010552316,2851.90379743727,-15.96649317881578,-50.18960594407772,69.59234293746107,64.78926254152073,26.38487813091536,-37.3725354146037,68.0
9.719836493169478,28.8397160464959,71.9981357646198,21.511444346172198,59.59332664451165,427.29209225843545,-64.08807541146443,-176.89963812532048,60.62814224896203,45.986499628742116,26.384509040970308,-139.8816985979021,53.0
35.295328005148576,33.640756124623444,86.15526697232549,-102.3535602587837,62.99378598320187,1385.2466077443146,-145.52098388939717,273.31290816298576,48.897586047223186,49.144184871026226,23.78932520387936,226.57963916465457,81.0
-2.079521350944925,47.372318396916135,90.10850700291874,0.14825554542247632,76.27421906476215,2.9990275994665567,-2.452780131489844,2.0483307369162778,75.40167687635676,64.2255330031889,25.564119549779573,0.7766358664264599,79.0
5.202706336975098,19.39144515991211,120.97673797607422,-130.60650634765622,89.15182495117188,3499.97412109375,-219.46299743652344,113.68355560302734,93.67518615722656,60.451148986816406,23.78878593444824,111.18377685546876,26.0
-0.9727516883387058,46.48371671415468,54.06557215366351,3.1066692792303967,52.57111035419842,0.0037445994679037218,-2.000151741172405,1.0978430213572439,61.729443216143544,49.496073567472706,26.27936375702961,5.166616952159741e-13,70.0
23.246178689762093,54.8082270367064,93.46071461866163,-30.69090131513556,77.09962250037566,548.5960305257379,-67.4848277876783,174.64647776319856,69.87455085358388,64.64843045964784,24.920339854818124,136.62211287468108,80.0
43.48444747924805,18.552783966064453,42.853919982910156,-43.05510330200195,34.767650604248054,1000.0047607421876,-43.51447677612305,132.61662292480472,36.92294692993164,28.96876335144043,21.145071029663086,103.16960906982422,5.0
96.23036612978578,58.625915831416094,104.7911741716483,87.43926450413116,88.77768921047075,4791.970170452116,-117.9362769446393,-60.118808535400284,80.0185938474998,72.13532376721408,26.382312446664585,-54.82013674889018,76.0
94.85691350397741,70.40590470999058,77.08681692323854,81.69619972338505,70.68061648941726,5426.581510908623,-133.84880553812792,-52.792161622495954,60.923457998434394,67.59056846544472,26.376140457673394,-49.43266269172818,79.0
95.56950283671853,28.933681153905486,65.580614568384,86.96684133153762,57.47439866755604,3325.689860017671,-81.83942293990728,-81.32385699925831,63.376754494559755,45.70169943636365,26.578981883601557,-69.17997441805534,53.0
38.09294048883157,46.02824952397592,77.79383731515061,12.272112103491974,65.61862438456518,910.6657182831367,-9.97347458248718,-45.757748541825435,67.31273951333695,55.97042651278705,23.56605160765778,-33.539215706604594,80.0
75.16701278708734,78.96062407340675,112.1432542385867,107.29888506415818,97.95769415448964,3044.2959316214287,-95.15879040628313,-115.38909116613036,79.43739554350194,88.56363299717604,25.954216752124353,-98.44021681155829,69.0
8.762569427490233,18.66059684753418,102.816650390625,-9.815808296203613,72.06452941894531,100.01697540283205,-122.97129821777344,242.4237823486328,41.107177734375,52.57125854492188,22.465295791625977,206.48898315429688,2.0
4.695147037506104,18.350555419921875,25.12767791748047,-1.8050193786621092,22.98599624633789,49.9864616394043,-15.49551486968994,70.79544067382812,31.440120697021484,19.97254753112793,20.83405876159668,52.4730110168457,30.0
76.11517333984375,18.180788040161133,90.49913787841795,-104.49755096435548,70.51229095458984,5999.92578125,-155.8347930908203,46.86972045898438,82.16988372802734,48.14446640014648,24.047107696533203,43.36804962158203,4.0
71.64190861756543,79.53613957714893,80.16862273968098,31.777500345221707,78.87661539626961,1675.8565387225808,-10.745007476403579,-54.094815460831185,68.27884324394637,78.70666514075023,26.4062493266231,-39.555263866721724,58.0
1.1753596070885397,28.14129517313737,28.579480585321978,0.3990616650011323,27.850522763173558,-0.007470132333503724,-1.9992843756479282,1.0968498553668151,37.1815551749514,27.562177554742146,24.05787526304282,-3.7055e-320,62.0
60.5882568359375,18.66545867919922,97.48347473144531,-113.73529815673828,72.1221923828125,5999.931640625,-168.3381805419922,51.94195556640625,81.97129821777344,50.18390274047852,23.23429870605469,48.83641815185547,19.0
105.80777145496988,91.39516522413194,115.49780926080145,-75.89127913143433,103.54081368707622,4287.9816063114895,-96.82447101084442,48.41859577674859,85.08815159787949,96.09860239885792,26.094984329553036,41.44849390024914,66.0
116.31660543236046,77.71372651058644,98.01558012474331,58.71587174563572,87.57449168246097,4251.976460426031,-85.88486490614306,-44.53028179693864,68.56671059228326,80.73380654544631,26.376861758322512,-39.05914825143237,57.0
95.35897827148438,18.125656127929688,72.1210708618164,-89.56427001953125,58.53211212158203,4499.95166015625,-122.2146453857422,55.24809646606445,62.53942108154297,43.31586456298828,25.150522232055664,48.79560089111328,4.0
12.056405067443848,18.359025955200195,19.58247947692871,0.8465109467506409,18.96295547485352,250.00213623046875,-1.9988611936569212,1.09830641746521,23.384502410888672,18.82520866394043,22.797760009765625,0.09371105581521988,13.0
12.044169425964355,18.113481521606445,19.722824096679688,0.8309956192970276,19.19085693359375,249.9824676513672,-2.0007874965667725,1.096896767616272,23.45519828796387,19.063589096069336,23.169588088989254,0.0845789760351181,13.0
87.23332977294922,19.111942291259766,72.1217269897461,-96.66960906982422,58.25640487670898,4999.94287109375,-137.86354064941406,53.52339553833008,69.01807403564453,41.83125305175781,24.92879295349121,48.38965606689453,6.0
8.149706840515138,18.770586013793945,63.96251678466797,-7.615616798400879,45.98617553710938,99.9673843383789,-79.94001007080078,188.41233825683597,37.57939910888672,37.0713996887207,22.50794219970703,155.08419799804688,18.0
93.95020294189452,64.99850463867189,81.01402282714844,-83.43466186523438,74.65216827392578,2249.97802734375,-35.451011657714844,114.41578674316406,58.918006896972656,69.60009765625,25.51460838317871,84.41020965576172,20.0
131.75286865234378,18.723487854003906,39.45218276977539,-3.9678351879119873,37.87682342529297,3999.963134765625,-66.59456634521484,1.1003917455673218,52.43506240844727,30.97199249267578,24.000009536743164,-0.527323305606842,15.0
38.785023675857076,91.83899192074112,109.59346719147291,-102.22126585334247,93.61990186647765,1465.5915571252206,-132.00884713303853,254.26988717260448,63.371278146136255,88.41398264620175,26.18077026991607,210.4477137093791,52.0
1.187980068809779,28.207563442362765,28.04660010619301,0.3189723131430974,26.771154470496253,-0.00422339786028008,-2.000174878871064,1.0982361113405714,32.121649295535136,26.628749866264553,24.027757813520303,-3.7055e-320,62.0
83.08272552490234,18.12704086303711,49.76775360107422,-85.35792541503906,42.53250503540039,1999.98388671875,-43.510650634765625,132.61750793457028,47.60302352905274,33.381698608398445,23.474910736083984,101.86280822753906,12.0
48.33264601784876,50.319673440646994,89.84803558880193,-121.2285458655274,72.11636226329917,3121.765587671922,-159.6585950022011,121.03611191320508,58.73740663973034,61.409572204194795,25.234492387167712,111.194183769223,64.0
83.21890258789062,18.70865631103516,49.32594680786133,-85.16558074951172,41.39590072631836,1999.9779052734373,-43.51287460327149,132.61744689941406,45.02251434326172,33.18178558349609,23.416200637817386,101.84757232666016,12.0
108.21316094110806,56.105484499885655,74.52975646668379,-72.4560851393725,68.86054654176773,3512.5426954839136,-76.4218634731732,57.68801818025285,66.07222413454308,62.491053551499434,26.348596371090746,47.46060758077715,70.0
13.18501091003418,19.15404319763184,114.79895782470705,-130.40914916992188,84.74443817138672,3299.961669921875,-210.83999633789062,121.75628662109376,86.48541259765625,58.20794296264648,24.94653129577637,118.05989074707031,27.0
122.4430988023436,39.67497512640754,78.7067975956362,41.16215158402353,67.89852773806523,5330.146364578294,-106.77214223646428,-26.62266904393569,71.53839182477898,55.843258139432535,27.48174888272017,-24.49262592098755,53.0
13.68990421295166,18.633878707885746,39.368896484375,-11.632277488708494,31.72248077392578,250.0027313232422,-43.51212692260742,132.61691284179688,31.177261352539066,26.40740203857422,23.088001251220703,103.71803283691406,13.0
-0.21877403920038704,66.80015738265342,46.872817342180745,3.1885893764929327,48.56886690282982,-0.0013338276658744982,-1.9999826525344544,1.098130432690002,65.72409098543011,52.555149434510525,26.659477140427107,-5.2027898083957986e-86,74.0
126.00042426643013,27.943431440640406,69.01109013440374,9.235844250222657,58.32931689358923,4141.13162041694,-76.28285772836409,-8.295683402014301,58.80933964779464,45.64126234807385,25.998443438906737,-8.065083899001724,67.0
-1.7231988499433128,52.94700066441507,63.172447162058404,2.2539862832645547,59.71888991644889,-0.00044446179345140955,-1.9985232793949688,1.0986941462743771,75.27882698743501,57.456190516161044,26.015664806375646,1.425335805577102e-81,79.0
70.51643567531555,24.89960697468474,70.90804267931945,26.140809023319115,55.849988723468506,1580.2422013041346,-8.235324184468464,-45.32752577352632,50.872300847683,42.77222124904526,23.171899626086372,-33.132385640557594,62.0
94.99609506913801,28.53407734786767,43.09559138382903,-22.06984674984441,42.02179247434489,2004.6491171437467,-4.713995771594926,29.08553730426144,60.579830851644935,37.01993565939547,25.46122924598107,19.360413554660266,75.0
13.667784690856935,18.156679153442386,39.42975234985352,-11.62210750579834,31.97793006896973,250.00767517089844,-43.51205062866211,132.61741638183594,31.745563507080078,26.403400421142575,22.99839210510254,103.70185089111328,13.0
96.7395477294922,18.374122619628906,26.46605491638184,-0.7789885997772217,27.405704498291016,1999.977783203125,-1.9991897344589236,1.0974156856536863,39.679195404052734,24.803974151611328,23.206411361694336,-0.15148046612739566,12.0
4.219561576843262,18.337648391723636,19.49754524230957,1.4532921314239502,18.75794219970703,100.00991821289062,-2.0018949508666988,1.0957685708999634,24.92955017089844,18.749267578125,22.473886489868164,0.4493928849697113,18.0
112.73667840450831,49.84993447530807,65.59069688249897,-61.35765788609702,64.00905685954059,2499.977237004808,-15.359040210670033,70.53007754738695,67.97354418752514,58.08119139689815,25.068406514749427,50.0000000000966,42.0
12.090778350830078,18.07915687561035,19.842634201049805,0.8363347053527832,19.230077743530273,250.0038299560547,-2.0005459785461426,1.0986800193786619,24.709402084350586,18.888355255126953,23.171003341674805,0.0982830822467804,13.0
127.07571172734232,26.215477726588478,53.63567164828761,33.67763961660075,49.367883833858436,3435.2372068434493,-46.716777549996,-29.253138441032014,60.73834597179882,39.47161408956412,26.38450904097048,-24.02390425913337,65.0
8.511377587451827,65.44254172748656,104.84868956408936,-5.719328446952591,95.68273656844194,127.55430952622062,-30.134110494969335,104.30231305743278,74.78844209599555,83.16403504850233,26.411673293042348,76.64095451562922,68.0
120.68831634521484,18.85636711120605,48.61491775512695,-52.5717887878418,45.21804809570313,3103.963623046875,-42.86575317382813,46.19900512695313,65.59701538085939,36.212745666503906,22.5264949798584,34.920196533203125,32.0
106.57731474346336,64.36995472681029,102.14373414437857,-34.31808168159764,85.7967576385346,2345.381869624781,-10.589195455865903,43.528158285335216,70.86442785307568,75.09952486010783,26.00936875085197,30.616740181805625,76.0
70.27147658750688,51.52465034484438,72.11863539020608,106.3579976413834,61.01538074068619,2149.2451702496437,-60.02253376218398,-165.2505649499831,55.84518926958835,53.577245435880926,25.07247182025088,-130.22828520362663,64.0
123.96412658691406,18.642372131347656,59.3379135131836,-43.82471466064453,52.5712776184082,4499.95703125,-88.4760513305664,24.63316345214844,72.53768920898438,39.45228576660156,23.890369415283203,20.06724739074707,20.0
126.21301416130993,90.74170910964308,120.5849598683392,-35.14813258436046,104.79117418173479,4294.295034400694,-72.86925888764102,20.222508386477013,80.27459829741922,96.83529192389038,26.386603352345038,15.792803158182902,60.0
13.66719913482666,18.83312225341797,39.41859817504883,-11.624649047851562,31.94536590576172,250.01426696777344,-43.51264953613281,132.61697387695312,31.781475067138672,26.66590881347656,23.17626190185547,103.68141174316406,13.0
8.139369010925293,18.524734497070312,63.95920181274414,-7.609412670135497,45.98617553710938,100.02490997314452,-79.94080352783203,188.4120178222656,38.47486877441406,37.061744689941406,23.32843589782715,155.0813751220703,18.0
-0.944848844201184,38.38413017529085,38.65296292533709,3.3070783722901487,37.82735312572753,0.00043768027953644263,-1.999910910738524,1.0979850566223617,45.59143117430038,37.851211452034036,24.36650184696848,3.7055e-320,44.0
24.184787195202823,28.12877527566907,70.88558251608036,-127.18879613016995,54.480348986752794,3667.198909928539,-204.1635943009064,108.97538567133272,45.1944414299541,41.95894516853561,24.85061620736232,106.74553902721671,63.0
89.08438873291016,18.522422790527344,63.62179183959961,-95.9896011352539,53.14987564086914,3999.962646484375,-117.61551666259766,67.13482666015625,71.34369659423828,39.4522705078125,23.08098030090332,59.489906311035156,31.0
98.4783706665039,20.41884994506836,24.5733642578125,-79.05900573730469,22.670024871826172,2249.994873046875,-33.034591674804695,108.23548126220705,22.653268814086914,19.900653839111328,18.824026107788086,81.83159637451172,32.0
0.977468691992135,58.90156102825347,55.44914954168368,0.10390593700529448,50.93890868410847,0.5188764253194807,-2.0005743725910725,1.0978992243341743,46.3532132179716,49.217135440293475,23.17494730372741,-2.5683396417160614e-05,71.0
1.3669814670630636,72.78608452086151,72.11973840374392,0.7969831239837454,70.54162852003377,0.00468302616416847,-2.00072366314287,1.0947771143250271,67.78202837296078,70.53373326822809,24.672430522078873,4.86637783983677e-125,75.0
4.186276912689209,18.309385299682614,19.631616592407227,1.4056293964385986,19.06023406982422,99.9922332763672,-1.999855399131775,1.0966203212738037,26.813945770263672,19.001951217651367,23.15949440002441,0.4603195786476135,18.0
